GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more-person household
1000000US121170202011016,121170202011016,"Block 1016, Block Group 1, Census Tract 202.01, Seminole County, Florida",17,5,4,4,0,2,1,1
1000000US121170202011017,121170202011017,"Block 1017, Block Group 1, Census Tract 202.01, Seminole County, Florida",19,6,5,4,0,2,0,2
1000000US121170202011018,121170202011018,"Block 1018, Block Group 1, Census Tract 202.01, Seminole County, Florida",39,24,7,7,0,1,0,0
1000000US121170202011019,121170202011019,"Block 1019, Block Group 1, Census Tract 202.01, Seminole County, Florida",5,1,1,2,0,1,0,0
1000000US121170202011020,121170202011020,"Block 1020, Block Group 1, Census Tract 202.01, Seminole County, Florida",1,0,0,1,0,0,0,0
1000000US121170202011021,121170202011021,"Block 1021, Block Group 1, Census Tract 202.01, Seminole County, Florida",6,2,0,1,2,0,0,1
1000000US121170202011022,121170202011022,"Block 1022, Block Group 1, Census Tract 202.01, Seminole County, Florida",3,2,0,1,0,0,0,0
1000000US121170202011023,121170202011023,"Block 1023, Block Group 1, Census Tract 202.01, Seminole County, Florida",13,1,3,2,2,3,1,1
1000000US121170202011024,121170202011024,"Block 1024, Block Group 1, Census Tract 202.01, Seminole County, Florida",12,3,3,2,1,1,1,1
1000000US121170202011025,121170202011025,"Block 1025, Block Group 1, Census Tract 202.01, Seminole County, Florida",12,5,3,2,2,0,0,0
1000000US121170202011026,121170202011026,"Block 1026, Block Group 1, Census Tract 202.01, Seminole County, Florida",8,2,2,1,1,0,2,0
1000000US121170202011027,121170202011027,"Block 1027, Block Group 1, Census Tract 202.01, Seminole County, Florida",8,0,3,3,1,0,1,0
1000000US121170202011028,121170202011028,"Block 1028, Block Group 1, Census Tract 202.01, Seminole County, Florida",4,1,0,3,0,0,0,0
1000000US121170202011029,121170202011029,"Block 1029, Block Group 1, Census Tract 202.01, Seminole County, Florida",7,1,3,1,1,0,0,1
1000000US121170202011030,121170202011030,"Block 1030, Block Group 1, Census Tract 202.01, Seminole County, Florida",7,5,1,0,0,1,0,0
1000000US121170202011031,121170202011031,"Block 1031, Block Group 1, Census Tract 202.01, Seminole County, Florida",7,1,2,3,1,0,0,0
1000000US121170202011032,121170202011032,"Block 1032, Block Group 1, Census Tract 202.01, Seminole County, Florida",10,2,2,4,0,0,0,2
1000000US121170202011033,121170202011033,"Block 1033, Block Group 1, Census Tract 202.01, Seminole County, Florida",0,0,0,0,0,0,0,0
